ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
3733,314212.8878,1707.24,2.900260221,2,1155.6,70.95,5.01,33.05,15.48,94.21,2.36,6.25,10,3.86,No,White,Yes,1,16,403851.4877,1
3734,486068.0823,1534.67,1.730158142,6,466.55,28.15,8.71,32.77,11.68,89.08,0.97,6.49,5.58,8.03,Yes,Green,No,1,13,615702.0393,0
3735,453237.3277,1376.39,2.52478436,3,36.68,9.16,8.23,88.25,22.47,92.34,0.95,7.04,6.29,4.41,No,White,No,1,14,418335.9438,1
3738,541277.4834,1042.39,1.906404284,4,644.06,20.25,8.34,32.15,17.42,89.8,1,5.8,7.18,4.39,No,White,No,2,28,357687.596,1
3739,614452.2313,601.52,3.03960103,4,17.2,39.14,7.3,4.83,27.6,91.02,1.5,5.83,6.23,7.96,No,Green,No,1,15,435975.1176,1
3741,423416.6083,805.96,2.191173501,3,844.53,47.19,7.35,3.85,30.4,98.24,2.55,6.17,8.76,8.1,No,Blue,No,2,30,256491.0536,1
3742,320483.7395,992.95,2.880031008,3,867.92,42.08,5.6,76.79,8.92,97.96,1.71,0.71,5.76,5.01,No,Blue,Yes,1,24,285084.7394,1
3744,288145.2699,550,2.864056538,2,317.83,55.2,2.74,78.53,22.58,87.73,1.45,3.61,1.71,7.22,No,White,Yes,1,2,255546.7962,1
3746,451392.1117,1303.24,2.298481745,3,989.25,25.71,8.94,30.85,17.25,96.24,1.64,4.79,8.64,8.22,No,Red,Yes,2,31,515607.4743,1
3747,354213.0866,663.52,1.543524175,5,479.65,21.07,6.73,29.31,2.79,96.12,1.21,4.55,9.95,4.73,No,Yellow,No,2,24,299203.6989,1
3750,296943.6869,550,2.563404223,4,396.22,51.98,7.59,44.52,24.35,91.26,0.57,7.28,6.26,4.75,Yes,Yellow,No,1,10,384880.3671,1
3751,323022.2186,1068.77,2.413596589,3,414.37,47.68,8,46.43,6.45,93.35,1.02,7.77,9.15,4.7,No,Green,No,1,19,308536.2826,1
3752,395372.1412,1744.56,2.279013441,2,437.49,12.26,6.2,28.55,27.69,96.1,0.19,4.75,6.01,7.77,Yes,Red,Yes,1,2,265431.9359,1
3754,306098.3293,663.07,3.347212475,4,484.75,2.37,5.76,11.6,21.14,92.75,1.75,4.06,6.68,4.61,No,Green,No,1,19,403294.7467,1
3755,417593.3801,781.98,1.702910765,4,419.94,43.28,4.5,62.47,19.1,94.82,1.66,2.52,8.81,5.51,No,White,No,1,13,306319.3323,1
3756,488567.3674,748.89,1.839302705,5,604.86,48.13,5.87,96.5,45.95,98.02,1.33,5.06,5.83,9.07,No,Yellow,No,1,12,362908.1485,1
3758,374164.5101,1419.67,1.591528455,3,1358.46,11.88,3.61,33.99,42.9,90.29,2.02,4.66,4.38,5.24,Yes,White,No,1,4,225417.7012,1
3760,353108.2819,1104.28,2.867132663,4,247.27,8.22,5.27,65.69,21.36,92.75,1.06,4.99,9.21,7.39,No,Blue,Yes,1,14,428338.0879,1
3761,406620.216,1383.14,2.578089934,2,291.71,17.3,7.3,31.02,7.22,92.83,2.66,4.85,8.03,9.16,No,Blue,No,1,6,282117.5565,1
3763,312287.0828,1479.17,1,3,756.72,4.23,10,31.6,4.64,95.2,1.7,3.92,6.78,5,No,Red,No,1,22,329932.7949,1
3764,402910.4606,1564.04,3.69789852,3,583.64,33.79,5.51,54.03,17.94,91.82,1.69,7.4,6.72,6.17,No,Blue,No,1,22,540163.3662,1
3766,417654.312,1050.87,1.45670798,4,293.12,29.56,7.12,68.9,22.03,97.52,0.87,3.92,5.81,5.37,No,Green,Yes,1,15,346642.5411,1
3767,325747.0083,1059.66,3.828728174,2,669.51,37.39,9.12,8.86,3.03,97.6,1.26,4.57,5.2,3.73,No,White,No,1,3,258884.3212,1
3768,297105.0299,1735.68,1.980561208,2,463.03,39.44,5.21,32.12,6.71,89.14,2.05,5.04,6.38,5.19,No,Blue,Yes,1,14,396915.404,1
3771,335479.1449,1149.79,1.834354274,3,294.11,31.28,5.3,91.85,15.98,92.17,1.96,5.82,7.16,4.28,No,Yellow,No,1,18,214696.5807,1
3772,327234.4101,1077.72,3.31303342,3,161.23,2.3,10,57.15,13.99,94.38,1.07,9.29,5.3,4.41,No,Red,Yes,1,14,316544.8857,1
3775,350823.0371,824.68,1.939678208,4,443.81,21.28,9.41,50.93,7.16,85.32,0.93,4.81,3.31,6.2,No,Yellow,No,1,11,463591.4701,0
3776,482617.6292,853.76,3.006812849,4,533.83,5.13,8.24,49.13,11.34,96.91,0.74,4.36,9.5,9.93,No,Yellow,Yes,1,10,426423.7099,1
3777,562266.5537,1527.91,3.126106742,3,377.86,28.86,8.8,6.37,4.28,99.9,1.27,7.38,9.75,8.85,Yes,Yellow,Yes,1,18,635704.7121,0
3778,339524.9233,1421.46,3.54475307,3,87.38,14.46,7.26,61.86,33.12,96.1,2.28,5.65,8.2,6.81,No,Yellow,Yes,1,8,374149.5865,1
3780,323911.7643,550,3.46721705,3,230.72,38.85,4.41,14.7,12.5,90.94,1.6,3.39,8.71,8,No,White,No,2,29,399787.183,1
3781,308120.0689,681.71,1.779372596,4,182.99,28.4,4.69,32.25,19.73,88.56,2.6,3.41,8.92,6.02,Yes,Yellow,No,1,14,172470.2605,1
3782,497905.6963,969.5,4.300159823,3,1020.08,6.17,9.31,24.19,11.43,97.67,1.12,7.01,6,6.99,Yes,White,No,1,12,391756.0029,1
3784,378628.5385,1111.38,1.92812105,2,882.33,38.89,8.57,99.46,12.38,99.9,0.89,8.99,7.3,7.53,No,Blue,No,1,16,256351.6329,1
3786,319871.6826,1366.61,2.647721577,2,457.34,14.45,7.23,73.92,12.84,91.76,0.53,6.34,2.93,9.84,Yes,Blue,No,1,14,287685.426,1
3787,353954.5232,920.56,1.675700149,2,828.17,46.83,7.13,12.82,20.4,99.05,2.27,5.17,8.18,8.49,No,Blue,No,1,18,257358.6807,1
3789,579828.7902,1197.95,1.477818763,4,424.29,2.54,7.63,39.78,0.78,88.94,0.88,4.82,7.44,7,No,Yellow,Yes,1,30,466482.3,1
3790,337584.6674,1343.92,3.083788169,2,395.96,70.11,6.56,78.95,24.21,87.94,1.2,5.36,6.56,5.64,No,Blue,Yes,2,12,327092.9137,1
3795,299025.9899,550,2.116888707,1,359.12,22.54,1.98,115.36,40.01,89.71,1.67,1.03,10,7.56,No,Red,Yes,2,24,277096.0413,1
3796,594199.6817,1565.14,1.663859034,4,888.22,32.79,6.22,45.14,10.23,90.69,1.18,8.1,5.27,3.97,No,Red,No,1,11,575304.8732,1
3798,475695.0762,743.68,2.25269184,4,316.28,11.74,7.77,33.61,31.15,94.9,1.09,6.45,5.49,5.54,Yes,White,Yes,1,9,324735.6312,1
3800,280770.2438,774.44,1.933419951,3,947.55,66.5,7.63,48.69,0.44,97.63,1.81,3.73,5.29,6.13,No,Blue,No,1,12,183776.825,1
3801,637118.2194,1334.67,4.585116892,3,270.81,25.39,10,18.14,15.24,99.75,1.2,7.51,10,10,No,Green,No,1,20,618442.8382,0
3806,363575.0038,797.3,2.861444856,3,797.95,42.4,8.09,15.14,13.61,92.87,1.48,6.14,10,5.42,Yes,Red,Yes,1,16,390607.6226,1
3807,468264.3781,1035.15,2.299867822,6,826.13,48.99,9.75,20.21,12.98,93.55,2.42,8.38,8.83,7.37,No,Green,Yes,2,9,532091.5154,1
3809,591379.3687,1434.95,4.578304533,3,1010.57,44.04,7.99,7.42,6.53,90.69,0.93,7.35,9.08,9.03,No,Yellow,No,1,24,438645.6002,1
3811,283376.6543,977.03,1,4,32.81,55.6,9.22,77.01,21.83,99.9,1.39,5.83,6.51,4.16,No,White,No,1,12,166264.6584,1
3814,393730.3412,910.77,3.300036988,2,412.71,6.48,8.37,13.11,8.79,94.99,2.2,3.72,7.61,7.71,No,White,Yes,1,20,202406.4103,0
3816,713551.7912,1541.98,1.741463873,5,737.18,35.23,10,7.84,1.9,89.41,1.18,8.53,4.67,7.13,Yes,Green,No,1,19,552795.8702,1
3818,531136.7027,1889.24,1.97020377,4,1009.89,28.61,8.85,7.06,13.88,99.9,1.53,7.48,2.61,2.86,No,Red,No,2,28,505865.8675,1
3822,296296.8546,1350.74,3.122505106,1,349.71,11.22,7.18,65.13,38.48,99.9,0.36,5.35,10,6.91,No,Yellow,No,1,14,230877.7572,1
3824,293386.9158,1608.72,2.126134164,4,375.62,29.47,7.88,60,33.66,86.35,1.65,4.95,9.11,6.3,No,Yellow,No,2,28,473425.3601,1
3829,350743.6955,1413.16,2.40538945,3,554.43,9.33,6.87,31.43,2.65,89.75,1.3,5.73,6.62,4.2,No,Red,No,1,12,241228.4781,1
3830,611065.099,2099.87,2.505171123,3,185.09,50.72,8.45,34.44,4.59,95.17,1.26,2.68,0.94,4.91,No,Blue,Yes,1,6,523697.1001,1
3833,280959.6153,1450.45,3.215088862,2,624.96,16.79,4.43,100.82,36.98,96.25,1.52,2.22,8.13,5.35,Yes,Yellow,No,1,16,266269.5248,0
3834,469224.3919,1269.91,1.938215946,4,799.79,17.36,7.35,6.68,19.32,90.07,1.75,4.37,8.33,5.49,Yes,Yellow,No,1,15,288911.7543,1
3836,284932.3879,993.08,2.884035331,3,664.6,38.4,7.21,39.67,26.1,96.63,2.01,6.2,5.51,2.26,No,Red,No,1,12,395776.3616,1
3839,607294.1805,1914.64,1.278973828,4,215.49,41.18,9.01,43.47,17.02,98.08,0.97,7.96,10,7.68,Yes,White,No,1,15,672145.4537,1
3840,334882.4909,762.18,2.247852315,4,774.24,7.18,6.33,19.36,8.24,91.16,1.78,5.84,4.98,3.09,No,White,Yes,1,28,345503.2885,1
3841,426579.6287,641.69,1.695263885,5,771.15,8.62,9.46,70.01,8.31,98.12,0.97,3.8,8.83,10,Yes,Blue,No,1,4,363343.8385,1
3844,297133.7751,1671.11,2.141318003,3,848.09,11.66,8.16,9.5,13.71,99.69,0.96,3.38,3.26,9.03,No,Red,No,1,6,247635.9062,1
3845,538787.2447,1663.19,4.77939971,1,676.05,35.23,7.93,44.79,2.56,98.73,0.81,7.14,3.91,8.61,No,Blue,Yes,2,34,472001.8823,0
3851,388066.3842,947.97,2.259402287,4,430.49,30.08,6.66,4.52,9.06,97.57,1.64,2.87,6.68,6.41,No,White,Yes,2,23,355146.4427,1
3852,422554.5828,1229.6,3.026930576,4,669.56,48.59,6.79,70.98,10.22,99.9,0.48,7.42,9.26,7.07,Yes,Green,No,1,21,286337.2223,1
3853,476623.2329,1609.6,1.558970451,3,963.22,31.99,7.48,45.52,30.62,94.76,1.38,3.65,3.18,5.3,No,Blue,No,2,59,337158.9324,1
3854,381018.2398,732.48,3.02356324,4,12.05,38.95,8.86,26.54,42.27,92.25,1.42,7.37,10,7.16,No,Blue,No,1,18,269896.4343,1
3855,354656.3014,1701.51,3.154317318,2,397.45,40.1,6.81,105.46,3.36,89.33,1.14,4.21,3.25,7.07,No,White,No,1,17,254547.31,1
3857,356754.0484,2405.02,1.537369765,2,452.93,58.03,6.51,76.51,21.18,89.37,1.39,7.24,8.57,7,No,Green,No,1,17,322301.9399,1
3859,340862.5578,1434.89,2.477739411,3,514.35,38.89,8.21,85.29,37.6,98.13,1.52,5.05,3.34,4.73,No,Green,No,2,33,281732.2698,1
3862,578259.3649,1553.28,4.236750505,2,767.25,18.2,6.01,24.25,0.44,99.09,1.39,6.71,7.96,6.47,No,Green,No,1,21,403616.4095,1
3864,484487.3022,1888.4,2.818435272,4,506.26,36.52,10,92.12,9.51,89.69,2.73,8.03,10,7.26,Yes,Blue,Yes,1,5,474813.2348,1
3868,286430.9385,550,3.180926839,4,68.91,9.67,6.29,56.59,13.13,93.63,1.5,6.02,6.73,6.74,No,Red,No,1,3,325614.4246,1
3869,336339.7509,1446.43,1,3,315.55,64.45,5.34,37.17,5.81,85.68,0.73,5.2,6.39,6.79,No,Yellow,No,1,7,468890.8604,1
3872,416588.5502,1844.34,3.38019233,3,670.38,21.32,7.21,54.25,7.37,96.79,1.66,4.68,10,6.61,No,White,No,1,10,408840.4467,1
3874,304893.1125,866,1,3,535.74,18.55,6.3,25.59,23.97,86.54,0.7,5.07,8.29,6.23,Yes,Yellow,No,1,12,181913.8771,1
3875,318960.2502,1001.01,1.121423839,4,261.73,6.43,8.16,98.73,19.07,99.9,1.76,8.02,7.28,2.24,No,Red,Yes,1,13,499748.5962,1
3879,471933.5698,2228.78,2.406598859,2,8.42,19.35,7.4,9.74,2.83,95.29,1.19,6.5,7.31,5.26,Yes,White,No,1,9,561836.5416,1
3880,395455.9143,1454.5,2.56616366,4,393.24,33.38,4.77,59.86,5.17,89.97,1.65,5.4,6.23,6.73,Yes,Red,No,2,31,457788.3346,1
3882,347081.426,550,2.055769482,3,89.87,11.97,7.31,76.34,6.22,94.56,1.55,5.73,9.41,9.06,Yes,Red,No,1,18,183008.2164,0
3884,441340.6356,1457.83,2.584936681,4,202.86,11.67,10,16.68,0.72,98.59,1.28,5.6,10,5.83,No,Yellow,No,2,20,370463.9855,1
3887,349328.3292,729.32,1.758704994,3,808.84,50.3,9.13,20.49,1.46,88.8,1.72,3.67,7.14,7.39,No,Green,No,1,24,242113.7641,1
3889,590169.0022,1405.91,1.341407843,4,588.23,6.77,10,17.42,4.54,97.53,2.03,8.95,8.04,9.36,No,Red,No,1,10,762187.9372,1
3890,309973.0901,1030.27,1.306311993,3,723,62.82,5.96,15.76,8.84,88.26,0.8,3.43,1.41,0.96,No,Blue,No,1,10,191660.7394,1
3894,771435.436,1035.22,3.566196727,5,387.71,19.58,10,3.25,13.18,91.06,0.7,7.2,6.89,5.54,No,Red,No,2,20,707849.1411,1
3895,286151.1759,550,1,4,107.06,2.22,7.48,24.42,0.45,93.75,1.3,5.72,6.62,7.14,No,Green,Yes,1,19,209096.2051,1
3898,288365.1523,1426.26,2.27934675,4,405.28,2.24,8.55,37.18,4.32,87.82,0.94,3.64,3.97,8.41,No,Yellow,No,1,11,431172.7581,1
3899,487047.1794,1123.12,2.807912486,4,204.76,22.51,7.77,51,16.84,96.06,1.7,6.03,8.36,6.94,No,Green,No,1,11,415682.2923,1
3900,311596.6105,1106.34,2.337172222,5,1082.61,25.33,8.13,1.17,15.24,91.39,2.1,7.8,8.58,7.14,Yes,Blue,Yes,1,14,480630.2745,1
3901,301781.1467,801.85,2.883746245,3,621.36,47.83,7.48,56.13,16.32,93.34,2.21,7.94,5.78,7.62,No,Blue,Yes,1,24,246840.9598,1
3902,435573.3916,1946.01,1.90547435,2,988.21,13.96,6.32,56.97,8.29,92.3,0.81,7.15,9.19,7.19,No,White,No,1,15,398777.7425,1
3910,317672.2156,1530.81,3.601150838,4,872.41,6.5,7.8,11.35,25.56,91.31,2.2,8.97,3.43,3.21,No,Red,No,1,20,679378.7551,1
3913,368115.7688,959.56,5.199416616,3,464.31,22.58,8.17,51.58,3.65,90.54,2.5,5.27,8.79,8.55,No,Yellow,No,1,11,362312.1298,1
3915,436583.3912,763.08,4.911454496,4,259.31,53.7,8.4,19.38,6.97,87.76,1.62,4.96,5.22,5.86,Yes,Green,No,1,11,453318.2573,1
3916,298156.0984,1492.49,3.813495732,3,178.38,9.8,8.99,64.26,16.16,92.6,0.68,10,6.87,6.59,Yes,Red,No,2,32,672709.9967,1
3919,416279.762,1184.28,2.80794318,5,320.38,41.76,7.51,23.74,17.37,90.41,1.29,7.54,3.96,7.92,Yes,White,Yes,1,23,491072.1388,0
3923,316027.3456,905.48,2.464367698,4,435.61,26.15,8.11,16.32,20.94,99.9,2.14,5.94,6.45,6.95,No,Yellow,No,1,6,253264.2098,1
3925,595309.7115,597.95,1.772741791,6,684.18,29.81,10,47.87,2.91,94.26,1.96,8.86,4.32,4.54,Yes,Yellow,Yes,1,26,399524.4798,1
3931,417763.8683,901.44,1.085586462,5,764.24,8.35,6.97,37.68,4.83,92.71,2.44,3.77,5.5,5.22,No,Green,No,1,2,341507.581,0
3932,303812.3481,550,3.23470237,2,133.69,30.57,6.25,51.7,26,89.26,1.91,6.52,7.78,5,Yes,Yellow,Yes,1,8,189963.5234,1
3934,874387.1896,1663.43,3.611083662,5,939.55,38.33,10,2.29,9.1,95.28,1.65,9,8.08,6.68,Yes,Green,No,1,11,770650.5756,1
3935,343577.4217,1206.11,1,3,433.88,40.39,7.68,35.12,8.83,94.14,1.21,3.89,3.26,6.49,Yes,Red,No,1,12,223214.5217,1
3939,374159.8778,2004.49,2.454914349,3,907.72,8.34,9.39,32.23,11.62,92.35,1.21,10,10,5.98,No,Yellow,Yes,1,25,531826.1222,1
3940,469204.7181,1169.45,3.706327946,3,864.53,10.08,7.79,5.02,8.58,98.68,0.61,1.49,7.95,5.4,No,Green,No,1,10,497713.8342,1
3944,430935.5967,1083.57,4.250023981,3,457.59,54.52,5.28,76.53,42.93,93.53,1.44,6.75,6.88,3.38,No,Green,No,1,12,455652.1096,1
3947,448028.7047,631.66,2.132253527,5,956.19,39.19,6.93,54.69,22.84,99.9,1.91,10,4.31,8.73,No,Green,Yes,1,13,603028.2758,1
3951,621039.3751,1134.03,3.994336686,3,984.12,12.9,9.53,26.84,9.89,88.72,1.12,6.34,6.63,5.76,No,Red,No,1,8,383359.7064,1
3952,606667.6084,1346.52,3.492967646,4,495.15,48.47,7.96,15.14,3.85,92.79,0.82,4.9,7.04,4.01,No,Red,No,1,14,651938.1489,1
3954,342611.5057,860.91,3.442318884,3,548.63,12.15,8.3,36.41,12.06,98.44,0.95,4.78,7.12,9.35,No,Blue,No,1,10,234464.2748,1
3955,362288.7938,988.77,2.547569068,2,791.05,24.97,5.69,58.57,12.53,94.13,1.88,4.41,9.54,6.81,No,White,Yes,1,20,272720.9855,1
3956,732065.1985,2219.73,1,4,916.15,15.2,9.25,59.67,9.7,97.59,1.12,6.28,10,9.08,No,Yellow,No,1,6,522868.3969,1
3957,370017.5252,1527.93,4.410762781,3,547.11,35.09,8.93,110.45,18.53,93.03,2.29,9.07,7.84,8.44,No,Yellow,Yes,1,12,633346.434,1
3959,338592.5273,1181.68,1.75256444,2,157.44,28.71,7.12,7.59,23.65,97.42,1.81,7.07,8.48,8.95,No,White,Yes,1,7,226201.597,1
3960,380038.2127,1617.38,3.998378534,2,796.9,6.38,8.39,50.27,20.1,96.46,1.33,8.22,6.33,5.87,No,Blue,Yes,1,20,539577.4131,1
3961,445058.7417,1366.81,2.751702913,4,659.3,34.34,10,48.41,7.74,93.95,0.44,8.23,10,5.59,No,Yellow,No,2,33,453825.9985,1
3962,539832.9873,1666.59,4.317384667,1,899.5,23.97,9.47,38.74,8.91,99.9,0.96,7.52,2.05,4.77,No,Green,Yes,1,10,380699.0874,1
3963,358917.8559,1043.69,3.342722334,2,807.17,24.66,8.77,39.57,39.77,90.36,1.62,4.61,0.42,4.78,No,Green,Yes,1,10,276907.9485,1
3964,422578.4358,1956.56,4.40523915,3,439.89,28.24,9.03,41.45,25.14,90.96,1.15,7.83,10,10,No,White,Yes,1,24,473839.2882,0
3965,437480.4485,990.25,1.934787116,4,974.18,22.18,6.39,2.22,24.93,90.51,1.09,5.53,6.79,4.42,Yes,Yellow,No,1,10,349561.2274,1
3971,359000.7922,1658.33,2.462958417,3,176.79,48.87,7.24,5.72,2.83,89.49,0.95,4.78,0.42,2.5,Yes,Blue,Yes,1,17,363457.6606,1
3973,527403.0778,1421.49,2.551228373,4,1145.54,5.94,10,62.74,3.17,92.67,1.45,6.33,6.17,7.72,No,Blue,No,2,28,1251494.924,1
3976,625748.35,1228.89,2.321384684,4,811.54,2.67,10,64.24,1.72,99.9,1.06,8.22,9.07,9.07,No,Red,No,1,24,580517.5075,1
3977,444712.8941,1346.98,1.353651097,2,132.56,9.14,5.22,54.84,1.96,93.01,0.97,3.43,9.54,4.89,No,Yellow,Yes,1,9,389529.5176,0
3979,557539.1088,1262.34,1.241396347,5,211.07,55.69,4.87,10.49,11.98,99.9,1.87,6.22,5.94,6.71,No,Yellow,No,1,11,360245.0888,1
3980,314431.4141,550,1.429588015,2,701.03,18.47,2.42,29.59,30.86,96.84,2.12,1.71,2.2,3.3,No,Red,Yes,1,29,165992.0991,1
3981,358034.3549,1166.46,2.392691233,3,520.05,68.26,5.75,47.6,10.85,95.17,1.19,6.69,6.06,6.54,No,Green,Yes,1,13,345759.7152,1
3982,454502.9972,922.04,1.30952769,4,252.12,20.59,9.72,60.1,1.09,92.54,1.2,5.83,5.29,7.56,No,Blue,No,1,4,453515.6437,1
3987,520032.12,918.6,4.172689965,4,29.52,19.74,8.3,5.46,5.15,97.86,1.12,7.05,3.59,3.7,No,Blue,No,1,19,418393.8771,1
3990,392258.1538,1622.71,1.900986044,3,251.59,44.47,7.22,48.27,7.95,91.04,1.43,4.64,4.9,8,No,White,No,1,17,549016.7138,0
3991,314516.4965,1626.18,1,2,91.59,4.27,10,43.31,16.57,99.9,1.68,6.96,6.58,6.05,Yes,Red,No,1,18,223287.9799,0
3994,596493.3763,1523.73,4.419368764,3,503.4,1.99,6.48,4.18,16.7,93.71,0.17,7.57,9.6,8.97,No,Red,No,1,14,595937.3834,1
3995,574520.8943,1953.8,1.992746227,3,734.01,21.96,7.88,51.75,2.53,98.46,0.98,6.13,9.3,5.26,No,Blue,No,1,7,500221.0028,1
3996,389062.31,733.04,2.618083384,4,145.4,42.67,8.26,4.15,14.29,99.9,1.09,5.96,3.15,4.8,Yes,Green,Yes,1,17,360697.8342,1
3998,411696.635,1622.43,2.290230829,1,454.07,7.31,6.82,22.81,7.76,95.78,1.78,5.87,4.58,6.22,Yes,Blue,No,1,15,325359.4153,1
3999,642582.8348,948.98,3.046655935,4,689.82,27.86,5.24,29.14,14.91,81.71,1.31,4.88,10,9.99,No,Blue,Yes,1,19,789014.8679,1
4005,411587.6099,1689.08,1.786424748,2,777.17,32.95,5.07,39.78,22.36,93.31,0.99,5.43,9.3,8.13,No,Yellow,No,1,18,414286.2754,1
4009,370271.3157,550,1.196183734,1,640.79,33.22,2.51,48.34,2.98,90.48,1.03,1.4,5.46,6.74,Yes,White,No,1,2,394628.7494,1
4013,279896.2587,1038.3,2.141006919,4,1066.03,75.45,6.93,133.01,6.54,96.24,1.43,3.69,7.56,4.96,No,Yellow,Yes,1,8,578832.7929,1
4014,584575.3763,1216.41,3.649014198,5,1059.28,13.58,8.09,19.19,31.52,99.76,1.35,8.01,10,8.5,Yes,White,Yes,1,13,775888.9344,1
4015,543138.2959,929.42,4.30010942,4,579.92,31.51,9.43,100.87,9.36,97.89,1.43,9,10,7.33,No,White,No,1,17,719031.1603,1
4017,372012.1632,550,2.568205646,4,418.32,45.07,5.19,29.34,32.21,91.47,1.36,4.59,8.47,5.91,Yes,Blue,Yes,1,19,404178.1505,1
4018,646683.8933,1586.68,3.034837206,4,85.87,0.37,8.4,65.97,4.49,92.07,1.11,6.61,8.04,5.52,No,Green,Yes,1,12,413312.3505,1
4022,413716.1285,1492.21,3.40795935,3,943.07,11.54,3.54,37.8,48.02,91.39,1.96,3.17,6.19,7.82,No,Blue,No,1,15,306364.9457,1
4027,372258.5187,1093.65,2.876342608,3,428.73,50.52,8.35,14.1,11.85,90.65,0.18,8.8,10,7.3,No,Green,No,1,16,344243.0143,1
4028,402845.5918,1923.1,3.923181547,2,294.11,12.89,8.76,116.99,11.21,86.33,2.1,5.45,9.23,5.16,Yes,White,Yes,2,15,451685.4113,1
4029,301642.0436,718.07,2.037340471,5,138.05,43.1,10,70.62,4.7,90.5,1.71,6.29,8.46,10,Yes,Yellow,No,1,17,456256.2818,1
4030,319907.6503,550,1.444868191,4,578.04,34.49,4.48,1.75,16.18,96.06,1.79,3.9,1.95,1.53,No,Yellow,Yes,2,6,216343.9035,1
4031,370472.503,863.05,1.397207758,4,645.3,60.88,6.83,104.92,14.98,98.36,1.05,5.3,8.72,7.91,No,Yellow,No,2,21,504253.4112,1
4032,351121.5052,818.83,1,4,845.29,44.12,4.35,8.02,40.61,99.9,1.13,2.79,4.6,6.95,No,Blue,Yes,1,16,250706.267,1
4033,335231.6833,1779.61,1,3,928.87,39.14,6.49,107.07,46.13,97.68,1.37,5.72,4.94,5.94,No,White,Yes,2,38,344069.1853,1
4034,293299.7552,925.18,3.047841294,3,648.46,27.4,7.97,26.17,7.9,91.37,1.27,4.19,6.39,5.05,No,Red,No,1,6,257523.7757,1
4035,312887.1419,1148.28,2.399158299,3,504.35,90.37,5.64,107.73,38.62,85.57,1.03,1.67,0.85,2.64,Yes,Blue,Yes,1,25,320678.1147,1
4041,297541.9988,1230.02,1.558776937,3,243.32,8.16,7.34,17.5,35.5,94.77,1.4,5.64,3.38,6.94,Yes,Red,No,2,16,283726.8954,0
4044,467528.3796,2162.74,4.025994529,4,686.13,58.59,10,3.75,5.31,94.29,1.57,6.08,6.28,7.33,No,Red,Yes,1,19,821095.527,0
4045,308561.9271,609.69,1.229508853,5,177.26,31.34,8.71,17.99,10.84,92.29,1.78,4.23,3,4.31,No,Green,No,1,7,276246.5985,1
4046,374997.0191,994.94,2.467437863,3,507.81,35.25,10,104.41,35.99,92.61,2.17,6.48,6.76,5.17,Yes,White,No,1,16,223887.0399,1
4047,282289.0209,1183.2,1.821412749,4,662.46,36.73,8.94,42.68,0.19,95.6,2.19,7.82,1.72,5.93,No,Blue,Yes,1,26,497141.7911,1
4049,608409.4563,1259.23,3.765259306,5,741.42,12.62,7.9,1.9,4.64,97.29,0.8,6.38,1.25,5.2,No,Red,No,1,11,969709.2343,1
4050,678856.1535,2514.79,4.020904718,4,457.96,7.81,10,41.19,7.55,96.75,2.12,10,6.14,5.43,Yes,Green,No,1,20,1060790.432,1
4056,436602.8189,1440.35,2.929929874,3,326.94,37.32,7.48,54.7,22.3,98.79,2.01,5.69,6.41,6.54,No,Red,Yes,1,15,287338.197,1
4058,375267.7952,1024.69,1.167443344,4,386.54,17.87,9.62,2.49,2.2,92.8,1.73,8.7,8.57,9.92,No,Green,No,1,15,244871.9574,1
4060,331174.7702,1124.32,2.905167563,4,1259.3,20.76,8.9,3.3,0.11,96.07,1.25,6.38,2.96,7.44,No,Yellow,Yes,1,21,405722.2348,1
4064,374415.8652,1635.34,3.506032498,3,640.43,32.5,10,23.25,7.25,99.69,1.93,5.58,7.15,7.42,No,White,No,1,16,340207.749,1
4066,285859.5581,1128.41,3.264974657,2,830.4,39.67,6,97.17,13.98,98.23,1.8,2.93,8.08,6.76,No,White,Yes,1,10,296387.4298,1
4067,361201.223,1159.75,2.722240013,3,718.75,10.65,7.61,48.89,1.14,97.28,1.03,4.96,3.63,3.46,Yes,Green,No,2,34,497996.5713,0
4070,414159.8518,1011.95,2.351125012,3,132.27,34.32,2.73,20.11,19.3,97.66,1.28,5.53,2.42,3.72,Yes,White,No,2,17,249956.314,1
4071,311410.7473,1152.37,2.315436854,4,1063.58,65.44,10,55.33,14.56,92.53,0.7,5.04,1.59,5.04,Yes,Yellow,No,1,10,386572.5133,1
4073,436686.29,1689.2,3.186458837,3,740.25,14.54,10,49.5,4.98,93.31,1.19,9.83,4.7,5.38,No,Red,Yes,1,20,464489.8132,1
4074,492873.3022,1535.8,2.82176821,3,622.19,16.65,9.36,2.27,24.12,94.93,1,7.77,6.07,2.15,No,Yellow,No,1,26,376121.6824,1
4075,479562.0248,1006.87,3.9748867,3,674.5,37.78,7.35,143.75,12.25,89.86,1.97,5.15,6.02,5.43,No,Red,No,1,5,499363.8895,1
4076,294272.5689,1601.42,1.439431404,4,873.92,71.18,5.02,23.6,44.59,94.61,1.4,5.67,5.76,4.03,No,Green,No,1,7,383184.9645,1
